Picture Count,MLS #,Price,Class,Type,Status,County,AddressNew,Address,City,State,Agent - Agent Name,Listing Office 1 - Office Name,Latitude,Longitude
1,109776,205750,Residential,Single Family,Sold,McCracken,"171 Brunswick, Paducah, KY",171 Brunswick,Paducah,KY,Jessica Housman,Housman Partners Real Estate,,
1,107907,205800,Residential,Single Family,Sold,McCracken,"171 Canon, Paducah, KY",171 Canon,Paducah,KY,Dawn Boatman,Elite Realty,,
1,95344,205900,Residential,Single Family,Sold,Marshall,"127 Gale Lane, Calvert City, KY",127 Gale Lane,Calvert City,KY,Melanie Henson,Keller Williams Experience Realty Paducah Branch,36.1175994,-86.7768883
1,86756,205900,Residential,Single Family,Sold,McCracken,"8230 Tarpan Trail, West Paducah, KY",8230 Tarpan Trail,West Paducah,KY,Mary Sue Brooks,RE/MAX Realty Group,37.0750608,-88.7725741
35,112818,206000,Residential,Single Family,Sold,Marshall,"478 Lovers Lane, Benton, KY",478 Lovers Lane,Benton,KY,Marty Clark,RE/MAX Realty Group,,
25,116320,206000,Residential,Single Family,Sold,Marshall,"8450 Scale Road, Benton, KY",8450 Scale Road,Benton,KY,Marcus Williams,Elite Realty,,
1,96795,206000,Residential,Single Family,Sold,McCracken,"1220 Red Pine Circle, West Paducah, KY",1220 Red Pine Circle,West Paducah,KY,Shea McGuire,C21 Service Realty,46.3400594,-94.22799940000000
34,117392,206000,Residential,Single Family,Sold,McCracken,"608 Oakcrest Drive, Paducah, KY",608 Oakcrest Drive,Paducah,KY,Toni A Stricklin,Housman Partners Real Estate,34.0787112,-80.9409845
1,87138,206000,Residential,Single Family,Expired,McCracken,"215 Colonial Drive, Paducah, KY",215 Colonial Drive,Paducah,KY,Cobey Slankard,Elite Realty,28.5533819,-81.3745355
1,111112,206050,Residential,Single Family,Sold,McCracken,"1135 Tennevue, Paducah, KY",1135 Tennevue,Paducah,KY,Lisa Humphrey,Elite Realty,37.0212123,-88.5063761
21,119785,206160,Residential,Single Family,Sold,McCracken,"9365 Moore Rd, West Paducah, KY",9365 Moore Rd,West Paducah,KY,Jennifer L Smith,eXp Realty LLC The EPIC Group,,
1,99868,206500,Residential,Single Family,Sold,Marshall,"132 Tiger Lane, Benton, KY",132 Tiger Lane,Benton,KY,Lisa Barrett,Keller Williams Experience Realty,-35.2775275,149.132865
1,87290,206500,Residential,Single Family,Sold,McCracken,"801 Aspen Way, Paducah, KY",801 Aspen Way,Paducah,KY,Melanie Lister,C21 Service Realty,,
1,110871,206700,Residential,Single Family,Sold,McCracken,"3218 Jefferson, Paducah, KY",3218 Jefferson,Paducah,KY,Roxie Jarvis,C21 Service Realty,,
1,93464,207000,Residential,Single Family,Sold,Lyon,"108 Motley Circle, Eddyville, KY",108 Motley Circle,Eddyville,KY,Eunice M Stone,Lakeland Realty,36.927495,-87.98918200000000
35,122435,207000,Residential,Single Family,Active,Marshall,"118 E 22nd Street, Benton, KY",118 E 22nd Street,Benton,KY,Dora Sheppard,Keller Williams Experience Realty Paducah Branch,40.73899460000000,-73.9860288
1,101871,207000,Residential,Single Family,Sold,McCracken,"332 Boxwood Ave., Paducah, KY",332 Boxwood Ave.,Paducah,KY,Brenda Grooms,C21 Service Realty,39.467522,-119.7911159
1,110055,207000,Residential,Single Family,Sold,McCracken,"3027 Jefferson Street, Paducah, KY",3027 Jefferson Street,Paducah,KY,Ashlea A McMillan,C21 Service Realty,,
25,116023,207000,Residential,Single Family,Sold,Marshall,"207 E 18th Street, Benton, KY",207 E 18th Street,Benton,KY,Anthony Giglio,List with Freedom,37.7997886,-122.253527
1,100601,207000,Residential,Single Family,Sold,McCracken,"160 Gatewood, Paducah, KY",160 Gatewood,Paducah,KY,Gary Washburn Gregory,C21 Service Realty,,
1,95752,207000,Residential,Single Family,Sold,McCracken,"3750 Jenn Lane, Paducah, KY",3750 Jenn Lane,Paducah,KY,Sara A Gipson,Sara Gipson Realty,37.0261049,-88.6758632
1,87031,207000,Residential,Single Family,Sold,McCracken,"1144 Hedge Lane, Paducah, KY",1144 Hedge Lane,Paducah,KY,Holly Locken,Purchase Realty Group,39.0037025,-94.8582285
1,79102,207000,Residential,Single Family,Sold,McCracken,"3900 Primrose Place, Paducah, KY",3900 Primrose Place,Paducah,KY,Jennifer L Smith,4 Rivers Realty,,
1,89460,207500,Residential,Single Family,Sold,Marshall,"142 Adrian Lane, Benton, KY",142 Adrian Lane,Benton,KY,Kim Musgrave,Elite Realty,,
1,101803,207500,Residential,Single Family,Sold,Marshall,"645 West Unity Church Road, Hardin, KY",645 West Unity Church Road,Hardin,KY,Brittany J Marchetti,Kopperud Realty,,
1,103236,207500,Residential,Single Family,Sold,McCracken,"1330 Culp Road, Paducah, KY",1330 Culp Road,Paducah,KY,Jessica Housman,Housman Partners Real Estate,37.009496,-88.491811
1,102487,207500,Residential,Single Family,Sold,McCracken,"1240 South Friendship Road, Paducah, KY",1240 South Friendship Road,Paducah,KY,Melinda Watson,Keller Williams Experience Realty Paducah Branch,37.0123466,-88.6660551
1,80665,207500,Residential,Single Family,Sold,McCracken,"221 Woodview Drive, Paducah, KY",221 Woodview Drive,Paducah,KY,Toni A Stricklin,C21 Service Realty,40.1178181,-74.1518907
1,81630,207500,Residential,Single Family,Sold,McCracken,"5955 Guyline Drive, Paducah, KY",5955 Guyline Drive,Paducah,KY,Shea McGuire,C21 Service Realty,37.0562131,-88.67742730000000
1,103322,207665,Residential,Single Family,Sold,Marshall,"58 Dunnigan Lane, Benton, KY",58 Dunnigan Lane,Benton,KY,Vince Carter,Carter Realty Group LLC,36.985764,-88.42884000000000
35,119029,207900,Residential,Single Family,Sold,McCracken,"5321 Reidland Road, Paducah, KY",5321 Reidland Road,Paducah,KY,Emily Scott,Fern Leaf Real Estate,37.0198088,-88.5313973
35,121944,207999,Residential,Single Family,Active,Marshall,"801 Olive Street, Benton, KY",801 Olive Street,Benton,KY,Shelley M Evans,Elite Realty Branch Murray,34.0450682,-118.2573975
1,104306,208000,Residential,Single Family,Sold,McCracken,"220 Brenna Dr, Paducah, KY",220 Brenna Dr,Paducah,KY,Lisa Humphrey,Elite Realty,37.0751585,-88.714075
1,81137,208000,Residential,Single Family,Sold,McCracken,"1235 Hedge Lane, Paducah, KY",1235 Hedge Lane,Paducah,KY,Toni A Stricklin,C21 Service Realty,39.0037025,-94.8582285
1,91141,208000,Residential,Single Family,Sold,Marshall,"252 Salem Chapel Rd, Benton, KY",252 Salem Chapel Rd,Benton,KY,Marianne Lynch,RE/MAX Real Estate Associates,36.851868,-88.271861
1,88386,208000,Residential,Single Family,Sold,McCracken,"4300 Woodland Hill Dr, Kevil, KY",4300 Woodland Hill Dr,Kevil,KY,A J Martin,RE/MAX Realty Group,37.0935784,-88.8716312
1,96707,208000,Residential,Single Family,Sold,Lyon,"76 Bluegrass Heights, Eddyville, KY",76 Bluegrass Heights,Eddyville,KY,Eunice M Stone,Lakeland Realty,37.033713,-88.0055579
1,109179,208000,Residential,Single Family,Sold,Marshall,"165 Jacey Blake Dr, Calvert City, KY",165 Jacey Blake Dr,Calvert City,KY,H.Pat Hurley,RE/MAX Real Estate Associates,37.0229386,-88.31183880000000
1,106198,208000,Residential,Single Family,Sold,McCracken,"605 Sheehan Bridge Road, Paducah, KY",605 Sheehan Bridge Road,Paducah,KY,Sara A Gipson,Sara Gipson Realty,37.0013335,-88.5398587
21,116637,208000,Residential,Single Family,Sold,Marshall,"1893 Old Calvert City Rd, Calvert City, KY",1893 Old Calvert City Rd,Calvert City,KY,Larry Mason,C21 Service Realty,37.0007799,-88.47227200000000
1,93585,208000,Residential,Single Family,Sold,McCracken,"510 Brookhill Ln, Paducah, KY",510 Brookhill Ln,Paducah,KY,Jennifer L Smith,C21 Service Realty,37.0443584,-88.6669732
1,80437,208000,Residential,Single Family,Withdrawn,McCracken,"320 Carson Way, Paducah, KY",320 Carson Way,Paducah,KY,Betty Higdon,C21 Service Realty,41.8569976,-72.828737
1,94466,208000,Residential,Single Family,Sold,Marshall,"878 Warnick Road, Benton, KY",878 Warnick Road,Benton,KY,Vince Carter,Carter Realty Group LLC,36.9959029,-88.4551315
20,111970,208000,Residential,Single Family,Sold,Marshall,"214 Cambridge Shores Dr, Gilbertsville, KY",214 Cambridge Shores Dr,Gilbertsville,KY,Jeff W Smith,RE/MAX Real Estate Associates,36.9330209,-88.2359445
1,92876,208000,Residential,Single Family,Sold,McCracken,"140 Pinewood Trail, West Paducah, KY",140 Pinewood Trail,West Paducah,KY,Toni A Stricklin,C21 Service Realty,41.2599308,-73.1749595
35,116124,208000,Residential,Single Family,Withdrawn,Marshall,"401 E 12th Street, Benton, KY",401 E 12th Street,Benton,KY,Charity D Langhi,Keller Williams Experience Realty Paducah Branch,40.7299887,-73.9832204
34,117877,208500,Residential,Single Family,Sold,Marshall,"1082 Tom Lane Rd, Benton, KY",1082 Tom Lane Rd,Benton,KY,Melanie G Thompson,Feels Like Home Realty,36.817018,-88.45106
1,91413,208500,Residential,Single Family,Expired,McCracken,"520 N 6th Street, Paducah, KY",520 N 6th Street,Paducah,KY,Janie Jones,Purchase Realty Group,39.9615785,-75.1484165
1,96879,208500,Residential,Single Family,Sold,McCracken,"706 Woodland, Paducah, KY",706 Woodland,Paducah,KY,Kim Musgrave,Elite Realty,38.67851570000000,-121.7732971
30,116643,208500,Residential,Single Family,Sold,McCracken,"1245 Allen Lane, Paducah, KY",1245 Allen Lane,Paducah,KY,Jeffrey Garner,Housman Partners Real Estate,40.0532503,-75.2004601
1,103260,208500,Residential,Single Family,Sold,McCracken,"5448 Tuck Road, Paducah, KY",5448 Tuck Road,Paducah,KY,Jaime Abell,C21 Service Realty,,
1,89221,208500,Residential,Single Family,Sold,McCracken,"102 Sycamore, Paducah, KY",102 Sycamore,Paducah,KY,Gary Washburn Gregory,C21 Service Realty,,
1,93453,208850,Residential,Single Family,Sold,McCracken,"170 Stonecreek Place, Paducah, KY",170 Stonecreek Place,Paducah,KY,Sara A Gipson,Sirk & Company Real Estate,36.9918383,-88.5148852
1,104161,208900,Residential,Single Family,Sold,McCracken,"108 Cambridge Drive, Paducah, KY",108 Cambridge Drive,Paducah,KY,Ashlea A McMillan,C21 Service Realty,41.2295384,-73.2000658
1,86925,208900,Residential,Single Family,Withdrawn,Livingston,"661 Ferren Road, Ledbetter, KY",661 Ferren Road,Ledbetter,KY,David Nelson,Purchase Realty Group,37.0528979,-88.44384630000000
1,88057,208900,Residential,Single Family,Expired,Livingston,"661 Ferren Road, Ledbetter, KY",661 Ferren Road,Ledbetter,KY,David Nelson,Purchase Realty Group,37.0528979,-88.44384630000000
1,100800,209000,Residential,Single Family,Sold,McCracken,"8310 Tarpan Trail, West Paducah, KY",8310 Tarpan Trail,West Paducah,KY,David Nelson,Purchase Realty Group,37.0754268,-88.7738651
1,81741,209000,Residential,Single Family,Sold,Marshall,"550 Little Cypress Road, Calvert City, KY",550 Little Cypress Road,Calvert City,KY,Seth Manea,Sirk & Company Real Estate,37.014793,-88.4361289
34,117551,209000,Residential,Single Family,Sold,McCracken,"325 Franklin St, Paducah, KY",325 Franklin St,Paducah,KY,Lisa Somero,Keller Williams Experience Realty Paducah Branch,,
30,116218,209000,Residential,Single Family,Sold,Marshall,"95 Buckhorn Circle, Gilbertsville, KY",95 Buckhorn Circle,Gilbertsville,KY,H.Pat Hurley,RE/MAX Real Estate Associates,38.932811,-104.8222586
1,107450,209000,Residential,Single Family,Sold,McCracken,"712 Whitney Drive, Paducah, KY",712 Whitney Drive,Paducah,KY,Ashlea A McMillan,C21 Service Realty,18.025584,-76.8417504
24,121108,209000,Residential,Single Family,Sold,McCracken,"520 Illinois St, Paducah, KY",520 Illinois St,Paducah,KY,Andrew Halligan,Keller Williams Experience Realty Paducah Branch,37.7563362,-122.3871763
1,86531,209000,Residential,Single Family,Expired,Marshall,"187 Mt. Moriah Road, Benton, KY",187 Mt. Moriah Road,Benton,KY,Brenda Grooms,C21 Service Realty,,
1,87479,209000,Residential,Single Family,Expired,McCracken,"223 N 9th, Paducah, KY",223 N 9th,Paducah,KY,Leslie A Haywood-Moore,Moore Real Estate Company,,
1,109997,209000,Residential,Single Family,Sold,McCracken,"12055 Woodville Road, Kevil, KY",12055 Woodville Road,Kevil,KY,Kathleen W Gillespie,Arnold Realty Group,,
1,87364,209000,Residential,Single Family,Sold,Marshall,"74 Carriage Lane, Benton, KY",74 Carriage Lane,Benton,KY,Housman Partners,Sirk & Company Real Estate,32.7989779,-79.9966388
1,91742,209000,Residential,Single Family,Sold,Lyon,"2138 ST RT 93 N, Kuttawa, KY",2138 ST RT 93 N,Kuttawa,KY,Lori A Guess,C21 Land of Lakes Inc.,39.7307322,-82.1015589
1,102583,209500,Residential,Single Family,Sold,McCracken,"907 Aspen, Paducah, KY",907 Aspen,Paducah,KY,Jessica Housman,Housman Partners Real Estate,39.1910983,-106.8175387
1,96383,209800,Residential,Single Family,Withdrawn,Marshall,"266 Serenity Shores, Benton, KY",266 Serenity Shores,Benton,KY,Susan Nelson,Keller Williams Experience Realty,36.6087386,-93.41762950000000
1,102423,209900,Residential,Single Family,Withdrawn,Marshall,"103 Morning Sun Road, Benton, KY",103 Morning Sun Road,Benton,KY,Jay Wommack,RE/MAX Real Estate Associates,36.89897150000000,-88.3492431
1,96129,209900,Residential,Single Family,Withdrawn,Marshall,"764 Linden Street, Calvert City, KY",764 Linden Street,Calvert City,KY,Jennifer Palmer CRS,Bone & Co. Realtors,,
1,98609,209900,Residential,Single Family,Expired,McCracken,"3654 Marlborough Way, Paducah, KY",3654 Marlborough Way,Paducah,KY,Roxie Jarvis,C21 Service Realty,,
1,103769,209900,Residential,Single Family,Withdrawn,McCracken,"300 Lutes Road, Paducah, KY",300 Lutes Road,Paducah,KY,Ashlea A McMillan,C21 Service Realty,46.1258641,-64.8956163
35,121918,209900,Residential,Single Family,Contract Recd - See Rmrks,McCracken,"2660 McKendree Church Road, Kevil, KY",2660 McKendree Church Road,Kevil,KY,Vince Carter,Carter Realty Group LLC,37.0493267,-88.8116297
1,90111,209900,Residential,Single Family,Withdrawn,McCracken,"6130 Connie Sue Drive, Paducah, KY",6130 Connie Sue Drive,Paducah,KY,Marcus Williams,Sirk & Company Real Estate,,
1,99180,209900,Residential,Single Family,Withdrawn,Livingston,"739 Riverview Drive, Ledbetter, KY",739 Riverview Drive,Ledbetter,KY,Gary Washburn Gregory,C21 Service Realty,40.8910322,-74.23418940000000
1,91653,209900,Residential,Single Family,Expired,Marshall,"562 S Salem Chapel Road, Benton, KY",562 S Salem Chapel Road,Benton,KY,Jakie D Holt,Kentucky Lakes Realty,,
1,104292,209900,Residential,Single Family,Withdrawn,Marshall,"571 Hickory Street, Calvert City, KY",571 Hickory Street,Calvert City,KY,Toni A Stricklin,C21 Service Realty,,
1,83360,209900,Residential,Single Family,Withdrawn,Marshall,"2408 Main St, Benton, KY",2408 Main St,Benton,KY,Jennifer Fisk,RE/MAX Real Estate Associates,,
1,103188,209900,Residential,Single Family,Sold,McCracken,"2740 S Friendship Road, Paducah, KY",2740 S Friendship Road,Paducah,KY,Shea McGuire,C21 Service Realty,36.9873852,-88.6707199
20,122344,209900,Residential,Single Family,Contract Recd - See Rmrks,McCracken,"2324 Hovekamp, Paducah, KY",2324 Hovekamp,Paducah,KY,Kelly B Mitchell,KY Homes Realty,,
1,94215,209900,Residential,Single Family,Withdrawn,McCracken,"160 Cascade Dr, Paducah, KY",160 Cascade Dr,Paducah,KY,Kim Musgrave,Elite Realty,29.61220820000000,-90.74399490000000
1,104168,209900,Residential,Single Family,Withdrawn,McCracken,"831 Aspen Way, Paducah, KY",831 Aspen Way,Paducah,KY,Toni A Stricklin,C21 Service Realty,,
32,114854,209900,Residential,Single Family,Withdrawn,McCracken,"286 Hillington Dr, Paducah, KY",286 Hillington Dr,Paducah,KY,Jessica Housman,Housman Partners Real Estate,37.0417566,-88.6837085
1,86918,209900,Residential,Single Family,Expired,Lyon,"489 Driftwood Drive, Eddyville, KY",489 Driftwood Drive,Eddyville,KY,Melissa Wynn,Keller Williams Experience Realty Eddyville Branch,33.4359074,-80.3768566
1,86092,209900,Residential,Single Family,Expired,Marshall,"450 Forest Rd, Benton, KY",450 Forest Rd,Benton,KY,Jennifer Fisk,RE/MAX Real Estate Associates,,
1,88851,209900,Residential,Single Family,Expired,Marshall,"127 Gale Lane, Calvert City, KY",127 Gale Lane,Calvert City,KY,Vince Carter,Carter Realty Group LLC,36.1175994,-86.7768883
1,93157,210000,Residential,Single Family,Withdrawn,McCracken,"715 Cindy Drive, Paducah, KY",715 Cindy Drive,Paducah,KY,Sarah Campbell,Sirk & Company Real Estate,34.0702461,-80.9843316
35,112512,210000,Residential,Single Family,Sold,McCracken,"221 Hillington Drive, Paducah, KY",221 Hillington Drive,Paducah,KY,Jessica Housman,Housman Partners Real Estate,37.0405537,-88.6815676
30,115900,210000,Residential,Single Family,Sold,McCracken,"5940 Carl E Drive, Paducah, KY",5940 Carl E Drive,Paducah,KY,Kathleen W Gillespie,Arnold Realty Group,36.9816631,-88.6739863
1,88817,210000,Residential,Single Family,Sold,McCracken,"255 Harting Ridge Road, West Paducah, KY",255 Harting Ridge Road,West Paducah,KY,Stan Hack,Sirk & Company Real Estate,37.0638013,-88.7483989
1,98346,210000,Residential,Single Family,Sold,McCracken,"205 Gillhaven, Paducah, KY",205 Gillhaven,Paducah,KY,Sara A Gipson,Sara Gipson Realty,38.31065300000000,-120.653653
1,103318,210000,Residential,Single Family,Sold,Marshall,"119 Greenwood Place, Benton, KY",119 Greenwood Place,Benton,KY,Susan Nelson,Keller Williams Experience Realty,,
31,113358,210000,Residential,Single Family,Sold,McCracken,"531 Eleanor Dr, Paducah, KY",531 Eleanor Dr,Paducah,KY,Kimberly M Elkins,Park Avenue Properties,33.9060288,-117.9234236
1,89885,210000,Residential,Single Family,Sold,Marshall,"254 McKenzi Park, Benton, KY",254 McKenzi Park,Benton,KY,Suzy Gilland,C21 Service Realty,36.9683881,-88.4094471
22,113488,210000,Residential,Single Family,Sold,McCracken,"330 Wexford Court, Paducah, KY",330 Wexford Court,Paducah,KY,Sara A Gipson,eXp Realty LLC Sara Gipson Group,52.336916,-6.4633381
1,103813,210000,Residential,Single Family,Sold,McCracken,"5135 Alben Barkley Drive, Paducah, KY",5135 Alben Barkley Drive,Paducah,KY,Vince Carter,Carter Realty Group LLC,37.0544582,-88.6686622
34,117103,210000,Residential,Single Family,Sold,McCracken,"38 Martin Cir, Paducah, KY",38 Martin Cir,Paducah,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,,
1,79307,210000,Residential,Single Family,Sold,McCracken,"5110 Moss Lane, Paducah, KY",5110 Moss Lane,Paducah,KY,Stan Hack,Sirk & Company Real Estate,,
26,113456,210000,Residential,Single Family,Sold,Marshall,"3565 Mayfield Hwy, Benton, KY",3565 Mayfield Hwy,Benton,KY,Kimberlee R Copeland,Park Avenue Properties,36.8236444,-88.3977673
1,99692,210000,Residential,Single Family,Sold,Marshall,"2256 Phelps Rd., Benton, KY",2256 Phelps Rd.,Benton,KY,Kevin Spraggs,Spraggs Real Estate & Auction Co. LLC,40.9946614,-74.1209849
1,77411,210000,Residential,Single Family,Sold,McCracken,"520 DRAWBRIDGE TRACE, Paducah, KY",520 DRAWBRIDGE TRACE,Paducah,KY,Randy Bridges,RE/MAX Realty Group,37.0062089,-88.5168881
25,117831,210000,Residential,Single Family,Sold,McCracken,"236 Gillhaven Drive, Paducah, KY",236 Gillhaven Drive,Paducah,KY,Brooke Hardeman,Housman Partners Real Estate,37.0268453,-88.66620120000000
31,111941,210000,Residential,Single Family,Sold,Lyon,"358 Roy Harris RD, Kuttawa, KY",358 Roy Harris RD,Kuttawa,KY,Lana Wilson,Keller Williams Experience Realty Paducah Branch,37.024522,-88.145808
1,100696,210000,Residential,Single Family,Sold,McCracken,"308 Holmes Drive, Paducah, KY",308 Holmes Drive,Paducah,KY,Randy Bridges,RE/MAX Realty Group,,
1,85082,210000,Residential,Single Family,Sold,McCracken,"5135 Alben Barkley Drive, Paducah, KY",5135 Alben Barkley Drive,Paducah,KY,Sharon Sanderson,Your HOME Team Realtors,37.0544582,-88.6686622
1,95182,210000,Residential,Single Family,Sold,McCracken,"5955 Guyline Drive, Paducah, KY",5955 Guyline Drive,Paducah,KY,Ella E Burgess,C21 Service Realty,37.0562131,-88.67742730000000
1,93991,210000,Residential,Single Family,Sold,Marshall,"909 RUDOLPH, Hardin, KY",909 RUDOLPH,Hardin,KY,Kevin Spraggs,Spraggs Real Estate & Auction Co. LLC,,
1,100721,210000,Residential,Single Family,Sold,McCracken,"221 Sycamore Drive, Paducah, KY",221 Sycamore Drive,Paducah,KY,Mary Hoy,C21 Service Realty,,
1,80769,210000,Residential,Single Family,Sold,McCracken,"2265 Perkins Creek Drive, Paducah, KY",2265 Perkins Creek Drive,Paducah,KY,Roxie Jarvis,C21 Service Realty,37.0645011,-88.68610510000000
1,94015,210000,Residential,Single Family,Expired,Marshall,"254 Pembrook Drive, Gilbertsville, KY",254 Pembrook Drive,Gilbertsville,KY,Jennifer L Hardin,C21 Service Realty Inc. Marshall County,28.6327681,-81.4142015
1,87657,210000,Residential,Single Family,Sold,McCracken,"4001 Hillcrest Ave, Paducah, KY",4001 Hillcrest Ave,Paducah,KY,Mary Nichols,RE/MAX Realty Group,,
35,120918,210000,Residential,Single Family,Sold,McCracken,"3460 Buckner Ln, Paducah, KY",3460 Buckner Ln,Paducah,KY,Austin Mourad,Housman Partners Real Estate,37.0678213,-88.642302
1,79114,210000,Residential,Single Family,Sold,McCracken,"433 Tudor, Paducah, KY",433 Tudor,Paducah,KY,Shulorn Hollowell Jeter,C21 Service Realty,,
22,119216,210000,Residential,Single Family,Sold,McCracken,"3228 Buckner Lane, Paducah, KY",3228 Buckner Lane,Paducah,KY,David Nelson,Purchase Realty Group,35.7445566,-86.8931492
1,89190,210000,Residential,Single Family,Sold,Marshall,"208 Mount Moriah, Benton, KY",208 Mount Moriah,Benton,KY,Janie Jones,Purchase Realty Group,,
22,119028,210000,Residential,Single Family,Sold,McCracken,"1630 North Friendship, Paducah, KY",1630 North Friendship,Paducah,KY,Bree Snow,eXp Realty LLC,,
1,80236,210000,Residential,Single Family,Sold,McCracken,"3410 Blue Ridge Drive, West Paducah, KY",3410 Blue Ridge Drive,West Paducah,KY,Melinda Watson,Keller Williams Experience Realty Paducah Branch,35.5195767,-83.2692434
12,115742,210000,Residential,Single Family,Sold,McCracken,"645 Denver Avenue, Paducah, KY",645 Denver Avenue,Paducah,KY,Mary Buchanan,Elite Realty,40.3967994,-105.0460953
1,90849,210000,Residential,Single Family,Sold,McCracken,"180 Palisades Circle, Paducah, KY",180 Palisades Circle,Paducah,KY,Toni A Stricklin,C21 Service Realty,35.5015711,-82.5195237
26,112367,210000,Residential,Single Family,Sold,McCracken,"211 Springwell Lane, Paducah, KY",211 Springwell Lane,Paducah,KY,Sara A Gipson,eXp Realty LLC Sara Gipson Group,53.49684980000000,-1.1577147
1,89092,210000,Residential,Single Family,Sold,McCracken,"6420 Harris Road, Paducah, KY",6420 Harris Road,Paducah,KY,Toni A Stricklin,C21 Service Realty,41.4880628,-72.2413926
35,113734,210000,Residential,Single Family,Sold,McCracken,"2239 W Hovekamp Road, Paducah, KY",2239 W Hovekamp Road,Paducah,KY,Jessica Housman,Housman Partners Real Estate,37.0451227,-88.58585030000000
1,84633,210000,Residential,Single Family,Expired,McCracken,"125 Daytona St, Paducah, KY",125 Daytona St,Paducah,KY,Karen Stone,C21 Service Realty,,
1,109770,210000,Residential,Single Family,Sold,McCracken,"3450 Maxon Road, Paducah, KY",3450 Maxon Road,Paducah,KY,Betty Higdon,C21 Service Realty,,
1,97148,210000,Residential,Single Family,Sold,McCracken,"5040 Moss Lane, Paducah, KY",5040 Moss Lane,Paducah,KY,Marcus Williams,Sirk & Company Real Estate,,
1,108536,210000,Residential,Single Family,Sold,McCracken,"4020 Halehaven Drive, Paducah, KY",4020 Halehaven Drive,Paducah,KY,TJ Parker,C21 Service Realty,37.0738453,-88.67456040000000
35,115417,210000,Residential,Single Family,Sold,McCracken,"315 Boxwood Drive, Paducah, KY",315 Boxwood Drive,Paducah,KY,Vince Carter,Carter Realty Group LLC,,
1,92574,210000,Residential,Single Family,Sold,McCracken,"150 Pinewood Trail, West Paducah, KY",150 Pinewood Trail,West Paducah,KY,John Davis,RE/MAX Realty Group,41.2595468,-73.1747185
1,99821,210000,Residential,Single Family,Sold,Marshall,"284 Ravenwood Circle, Benton, KY",284 Ravenwood Circle,Benton,KY,Tammy A Cothran,Keller Williams Experience Realty,42.4623888,-92.3402715
31,119266,210000,Residential,Single Family,Sold,McCracken,"6955 Lindview, Paducah, KY",6955 Lindview,Paducah,KY,Sara A Gipson,eXp Realty LLC Sara Gipson Group,36.9706482,-88.6787018
24,119354,210000,Residential,Single Family,Sold,McCracken,"4820 Jeffery Lane, Paducah, KY",4820 Jeffery Lane,Paducah,KY,Lowell J Stevens,Keller Williams Experience Realty,42.1417557,-87.9151923
1,107739,210000,Residential,Single Family,Sold,Marshall,"1532 Oak Park Blvd., Calvert City, KY",1532 Oak Park Blvd.,Calvert City,KY,Melinda Watson,Keller Williams Experience Realty Paducah Branch,37.9332903,-122.0612682
1,104402,210000,Residential,Single Family,Sold,Marshall,"248 Shawn Drive, Benton, KY",248 Shawn Drive,Benton,KY,Elizabeth F Johnson,Professional Associates Realty Inc.,41.7098425,-72.9271653
1,83968,210000,Residential,Single Family,Sold,McCracken,"3931 Sunset, Paducah, KY",3931 Sunset,Paducah,KY,Mary Hoy,Purchase Realty Group,,
17,114090,210000,Residential,Single Family,Sold,McCracken,"5423 Tuck, Paducah, KY",5423 Tuck,Paducah,KY,Carol Farthing,Your HOME Team Realtors,,
1,101448,210000,Residential,Single Family,Expired,McCracken,"910 Wayside Dr, Paducah, KY",910 Wayside Dr,Paducah,KY,A J Martin,RE/MAX Realty Group,,
1,103198,210000,Residential,Single Family,Sold,Marshall,"764 Linden St, Calvert City, KY",764 Linden St,Calvert City,KY,Crystal Jeter,Keller Williams Experience Realty The Jeter Group,,
1,106700,210000,Residential,Single Family,Sold,McCracken,"629 N Valley, Paducah, KY",629 N Valley,Paducah,KY,Kay Holland,Fern Leaf Real Estate,,
1,109024,210000,Residential,Single Family,Sold,Livingston,"769 Jake Dukes, Grand Rivers, KY",769 Jake Dukes,Grand Rivers,KY,Jessica Housman,Housman Partners Real Estate,37.070991,-88.2648313
1,84032,210000,Residential,Single Family,Expired,McCracken,"160 Inverness Drive, Paducah, KY",160 Inverness Drive,Paducah,KY,Karen Stone,C21 Service Realty,,
24,120677,210000,Residential,Single Family,Sold,McCracken,"130 Ken Lane, Paducah, KY",130 Ken Lane,Paducah,KY,Jessica Housman,Housman Partners Real Estate,,
1,108251,210000,Residential,Single Family,Expired,McCracken,"4046 Magnolia Dr., Paducah, KY",4046 Magnolia Dr.,Paducah,KY,Brian Wyatt,Keller Williams Experience Realty Paducah Branch,43.3920334,-70.4438795
1,89397,210000,Residential,Single Family,Sold,Lyon,"285 Lake Scene Dr, Eddyville, KY",285 Lake Scene Dr,Eddyville,KY,Laurie K Osborne,C21 Land of Lakes Inc.,27.067752,-82.373561
1,108643,210000,Residential,Single Family,Sold,McCracken,"1154 Hedge Lane, Paducah, KY",1154 Hedge Lane,Paducah,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,39.0037025,-94.8582285
1,109074,210000,Residential,Single Family,Sold,Lyon,"3943 KY 274, Eddyville, KY",3943 KY 274,Eddyville,KY,Kelly B Mitchell,KY Homes Realty,36.938316,-87.9918749
